location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
5659,"Lalbagh, Lucknow - CPCB","o3",48.17,"µg/m³","2025-08-17T11:15:00Z","2025-08-17T16:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",44.52,"µg/m³","2025-08-17T11:30:00Z","2025-08-17T17:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",43.22,"µg/m³","2025-08-17T11:45:00Z","2025-08-17T17:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",44.93,"µg/m³","2025-08-17T12:00:00Z","2025-08-17T17:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",49.52,"µg/m³","2025-08-17T12:15:00Z","2025-08-17T17:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",48.28,"µg/m³","2025-08-17T12:30:00Z","2025-08-17T18:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",48.53,"µg/m³","2025-08-17T12:45:00Z","2025-08-17T18:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",56.99,"µg/m³","2025-08-17T13:00:00Z","2025-08-17T18:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",51.21,"µg/m³","2025-08-17T13:15:00Z","2025-08-17T18:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",47.27,"µg/m³","2025-08-17T13:30:00Z","2025-08-17T19:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",47.39,"µg/m³","2025-08-17T13:45:00Z","2025-08-17T19:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",77.29,"µg/m³","2025-08-17T14:00:00Z","2025-08-17T19:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",69.73,"µg/m³","2025-08-17T14:30:00Z","2025-08-17T20:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",65.66,"µg/m³","2025-08-17T14:45:00Z","2025-08-17T20:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",91.95,"µg/m³","2025-08-17T15:00:00Z","2025-08-17T20:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",100.91,"µg/m³","2025-08-17T15:15:00Z","2025-08-17T20:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",110.1,"µg/m³","2025-08-17T15:30:00Z","2025-08-17T21:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",102.58,"µg/m³","2025-08-17T15:45:00Z","2025-08-17T21:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",66.98,"µg/m³","2025-08-17T16:00:00Z","2025-08-17T21:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",75.31,"µg/m³","2025-08-17T16:15:00Z","2025-08-17T21:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",75.7,"µg/m³","2025-08-17T16:30:00Z","2025-08-17T22:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",67.86,"µg/m³","2025-08-17T16:45:00Z","2025-08-17T22:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",51.25,"µg/m³","2025-08-17T17:00:00Z","2025-08-17T22:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",59.92,"µg/m³","2025-08-17T17:15:00Z","2025-08-17T22:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",42.7,"µg/m³","2025-08-17T17:30:00Z","2025-08-17T23:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",40.2,"µg/m³","2025-08-17T17:45:00Z","2025-08-17T23:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","o3",36.5,"µg/m³","2025-08-17T18:00:00Z","2025-08-17T23:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",101.6,"µg/m³","2025-08-17T00:15:00Z","2025-08-17T05:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",101.6,"µg/m³","2025-08-17T00:30:00Z","2025-08-17T06:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",104.4,"µg/m³","2025-08-17T00:45:00Z","2025-08-17T06:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",106.6,"µg/m³","2025-08-17T01:00:00Z","2025-08-17T06:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",106.6,"µg/m³","2025-08-17T01:15:00Z","2025-08-17T06:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",106.6,"µg/m³","2025-08-17T01:30:00Z","2025-08-17T07:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",99.6,"µg/m³","2025-08-17T01:45:00Z","2025-08-17T07:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",94.2,"µg/m³","2025-08-17T02:00:00Z","2025-08-17T07:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",94.2,"µg/m³","2025-08-17T02:15:00Z","2025-08-17T07:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",94.2,"µg/m³","2025-08-17T02:30:00Z","2025-08-17T08:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",93.1,"µg/m³","2025-08-17T02:45:00Z","2025-08-17T08:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",92.2,"µg/m³","2025-08-17T03:00:00Z","2025-08-17T08:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",92.2,"µg/m³","2025-08-17T03:15:00Z","2025-08-17T08:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",92.2,"µg/m³","2025-08-17T03:30:00Z","2025-08-17T09:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",94.3,"µg/m³","2025-08-17T03:45:00Z","2025-08-17T09:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",95.9,"µg/m³","2025-08-17T04:00:00Z","2025-08-17T09:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",95.9,"µg/m³","2025-08-17T04:15:00Z","2025-08-17T09:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",95.9,"µg/m³","2025-08-17T04:30:00Z","2025-08-17T10:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",88.8,"µg/m³","2025-08-17T04:45:00Z","2025-08-17T10:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",83.3,"µg/m³","2025-08-17T05:00:00Z","2025-08-17T10:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",83.3,"µg/m³","2025-08-17T05:15:00Z","2025-08-17T10:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",83.3,"µg/m³","2025-08-17T05:30:00Z","2025-08-17T11:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",76.5,"µg/m³","2025-08-17T05:45:00Z","2025-08-17T11:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",71.3,"µg/m³","2025-08-17T06:00:00Z","2025-08-17T11:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",71.3,"µg/m³","2025-08-17T06:15:00Z","2025-08-17T11:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",71.3,"µg/m³","2025-08-17T06:30:00Z","2025-08-17T12:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",67.9,"µg/m³","2025-08-17T06:45:00Z","2025-08-17T12:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",65.4,"µg/m³","2025-08-17T07:00:00Z","2025-08-17T12:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",65.4,"µg/m³","2025-08-17T07:15:00Z","2025-08-17T12:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",48.5,"µg/m³","2025-08-17T07:30:00Z","2025-08-17T13:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",10.4,"µg/m³","2025-08-17T07:45:00Z","2025-08-17T13:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",10.4,"µg/m³","2025-08-17T08:00:00Z","2025-08-17T13:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",22,"µg/m³","2025-08-17T08:30:00Z","2025-08-17T14:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",46.4,"µg/m³","2025-08-17T08:45:00Z","2025-08-17T14:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",46.4,"µg/m³","2025-08-17T09:00:00Z","2025-08-17T14:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",46.4,"µg/m³","2025-08-17T09:15:00Z","2025-08-17T14:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",10.4,"µg/m³","2025-08-17T09:30:00Z","2025-08-17T15:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",10.4,"µg/m³","2025-08-17T09:45:00Z","2025-08-17T15:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",10.4,"µg/m³","2025-08-17T10:00:00Z","2025-08-17T15:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",10.4,"µg/m³","2025-08-17T10:15:00Z","2025-08-17T15:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",10.4,"µg/m³","2025-08-17T10:30:00Z","2025-08-17T16:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",10.4,"µg/m³","2025-08-17T10:45:00Z","2025-08-17T16:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",10.4,"µg/m³","2025-08-17T11:00:00Z","2025-08-17T16:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",10.4,"µg/m³","2025-08-17T11:15:00Z","2025-08-17T16:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",11.2,"µg/m³","2025-08-17T11:30:00Z","2025-08-17T17:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",11.2,"µg/m³","2025-08-17T11:45:00Z","2025-08-17T17:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",11.2,"µg/m³","2025-08-17T12:00:00Z","2025-08-17T17:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",11.5,"µg/m³","2025-08-17T12:15:00Z","2025-08-17T17:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",24.2,"µg/m³","2025-08-17T12:30:00Z","2025-08-17T18:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",24.2,"µg/m³","2025-08-17T12:45:00Z","2025-08-17T18:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",24.2,"µg/m³","2025-08-17T13:00:00Z","2025-08-17T18:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",24.7,"µg/m³","2025-08-17T13:15:00Z","2025-08-17T18:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",48.8,"µg/m³","2025-08-17T13:30:00Z","2025-08-17T19:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",48.8,"µg/m³","2025-08-17T13:45:00Z","2025-08-17T19:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",48.8,"µg/m³","2025-08-17T14:00:00Z","2025-08-17T19:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",40.7,"µg/m³","2025-08-17T14:30:00Z","2025-08-17T20:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",40.7,"µg/m³","2025-08-17T14:45:00Z","2025-08-17T20:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",40.7,"µg/m³","2025-08-17T15:00:00Z","2025-08-17T20:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",40.9,"µg/m³","2025-08-17T15:15:00Z","2025-08-17T20:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",50.1,"µg/m³","2025-08-17T15:30:00Z","2025-08-17T21:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",50.1,"µg/m³","2025-08-17T15:45:00Z","2025-08-17T21:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",50.1,"µg/m³","2025-08-17T16:00:00Z","2025-08-17T21:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",50.2,"µg/m³","2025-08-17T16:15:00Z","2025-08-17T21:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",56.7,"µg/m³","2025-08-17T16:30:00Z","2025-08-17T22:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",56.7,"µg/m³","2025-08-17T16:45:00Z","2025-08-17T22:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",56.7,"µg/m³","2025-08-17T17:00:00Z","2025-08-17T22:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",56.8,"µg/m³","2025-08-17T17:15:00Z","2025-08-17T22:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",60,"µg/m³","2025-08-17T17:30:00Z","2025-08-17T23:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",60,"µg/m³","2025-08-17T17:45:00Z","2025-08-17T23:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm10",60,"µg/m³","2025-08-17T18:00:00Z","2025-08-17T23:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.5,"µg/m³","2025-08-17T00:15:00Z","2025-08-17T05:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.3,"µg/m³","2025-08-17T00:30:00Z","2025-08-17T06:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.3,"µg/m³","2025-08-17T00:45:00Z","2025-08-17T06:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.3,"µg/m³","2025-08-17T01:00:00Z","2025-08-17T06:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.3,"µg/m³","2025-08-17T01:15:00Z","2025-08-17T06:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19,"µg/m³","2025-08-17T01:30:00Z","2025-08-17T07:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19,"µg/m³","2025-08-17T01:45:00Z","2025-08-17T07:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19,"µg/m³","2025-08-17T02:00:00Z","2025-08-17T07:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19,"µg/m³","2025-08-17T02:15:00Z","2025-08-17T07:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19,"µg/m³","2025-08-17T02:30:00Z","2025-08-17T08:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19,"µg/m³","2025-08-17T02:45:00Z","2025-08-17T08:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19,"µg/m³","2025-08-17T03:00:00Z","2025-08-17T08:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19,"µg/m³","2025-08-17T03:15:00Z","2025-08-17T08:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.1,"µg/m³","2025-08-17T03:30:00Z","2025-08-17T09:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.1,"µg/m³","2025-08-17T03:45:00Z","2025-08-17T09:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.1,"µg/m³","2025-08-17T04:00:00Z","2025-08-17T09:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.1,"µg/m³","2025-08-17T04:15:00Z","2025-08-17T09:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.5,"µg/m³","2025-08-17T04:30:00Z","2025-08-17T10:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.5,"µg/m³","2025-08-17T04:45:00Z","2025-08-17T10:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.5,"µg/m³","2025-08-17T05:00:00Z","2025-08-17T10:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.5,"µg/m³","2025-08-17T05:15:00Z","2025-08-17T10:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",20,"µg/m³","2025-08-17T05:30:00Z","2025-08-17T11:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",20,"µg/m³","2025-08-17T05:45:00Z","2025-08-17T11:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",20,"µg/m³","2025-08-17T06:00:00Z","2025-08-17T11:30:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",20,"µg/m³","2025-08-17T06:15:00Z","2025-08-17T11:45:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.7,"µg/m³","2025-08-17T06:30:00Z","2025-08-17T12:00:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
5659,"Lalbagh, Lucknow - CPCB","pm25",19.7,"µg/m³","2025-08-17T06:45:00Z","2025-08-17T12:15:00+05:30","Asia/Kolkata",26.8458805,80.9365541,,,,"Central Pollution Control Board","CPCB"
